FIPS,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
01075,26.7,4.6,5,2.3,17.3,3.9,17.9,2.8,7.8,2,22.1,0.4,21.8,0.3,22.4,2.6,4.1,1.6,0.1,0.6,14.3,0.3,2.5,1.5,20.3,3.4,1,0.6,5.7,1.9,1.2,0.1,0.665,0.5603,0.1642,0.861,0.447,2.6975,0.5654,0.7401,0.4696,0.9061,0.2211,0.0856,2.4225,0.4718,0.413,0.413,0.413,0.4302,0.8151,0.1724,0.5562,0.2119,2.1858,0.3395,7.7188,0.4731,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,11623,29.4,4.2,11,1.1,0.5,0.5,0.2,0.2,0.4,0.3,0,0.3,2,1,0.3,0.3
01077,24.4,2,3.6,0.9,20.8,1.8,11.2,1.2,9.5,1,20.1,0.1,19.4,0,15.3,0.9,5.7,1,0.9,0.3,16.6,0.5,7.1,1.2,8.6,1,0.9,0.3,6.1,1.3,2.7,0.1,0.5651,0.2752,0.4324,0.5501,0.5861,2.4089,0.4687,0.5784,0.2065,0.4591,0.5552,0.5536,2.3528,0.4219,0.4636,0.4636,0.4636,0.7887,0.4403,0.1479,0.6083,0.6195,2.6047,0.5568,7.83,0.4919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85297,19.4,1.6,9.7,0.4,3,0,0.6,0.2,0.2,0.1,0.1,0.1,2.8,0.7,0.1,0.1
01079,27.2,3,3,0.9,16.9,2.5,17.3,2.7,9.1,1.2,18.6,0.3,21.7,0,21.4,2.1,3.3,1,0.6,0.4,23.7,0.1,1,0.5,26.8,3,1,0.6,5.1,1.6,0.8,0.1,0.6863,0.1718,0.1451,0.8393,0.5565,2.399,0.4652,0.4273,0.4534,0.8753,0.1123,0.4349,2.3032,0.3878,0.5867,0.5867,0.5867,0.1785,0.9189,0.1724,0.4454,0.0875,1.8027,0.1833,7.0916,0.3624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,21544,29.8,3.7,10.2,0.8,2.5,0,0.3,0.3,5,1,0.1,0.1,5.6,1.1,0,0.1
01081,27,1.6,3.8,0.7,27.3,1.8,8.3,0.9,8.6,1,12.7,0.1,20.9,0,13.2,0.9,6.4,1,1.3,0.3,33.1,0.2,12.7,1.2,14.6,1.1,2.2,0.5,4.8,0.7,4.2,0.1,0.6774,0.3115,0.8587,0.3223,0.5138,2.6837,0.5609,0.0503,0.3548,0.2663,0.6736,0.6612,2.0062,0.2046,0.7038,0.7038,0.7038,0.9144,0.6634,0.6083,0.3939,0.769,3.349,0.9023,8.7427,0.6446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,179318,13.9,1.4,22.1,0.3,3.9,0,4.3,0.1,0.1,0.1,0,0.1,2.3,0.3,0.3,0.2
01083,18.4,1.9,4.1,0.8,16.7,1.7,12.7,1.3,8.2,1.1,15.4,0.2,22.1,0.1,14.3,1,5.3,1.1,1,0.3,25.3,0.4,3.6,0.8,10.4,1.4,1.7,0.6,3.1,1,2.9,0.1,0.2708,0.3668,0.1352,0.6414,0.4827,1.8969,0.3,0.1613,0.5138,0.3662,0.4693,0.5861,2.0967,0.2574,0.6115,0.6115,0.6115,0.5641,0.5161,0.4311,0.1301,0.6507,2.2921,0.399,6.8972,0.3233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86939,12.1,1.3,13,0.4,6.3,0,1.8,0.2,0.4,0.1,0.1,0.1,3.6,0.6,0.1,0.1
01085,45,4.7,7.5,3.1,36.2,5.1,16.7,2.8,8.9,2,19.4,0,22,0,22.4,2.5,10.5,3,0,0.8,75.4,0.2,0,0.6,35.7,4.5,1.7,0.9,11.1,2.5,1.4,0.1,0.9825,0.8855,0.9924,0.8221,0.5415,4.224,0.9679,0.5049,0.5014,0.9061,0.9564,0,2.8688,0.7642,0.9755,0.9755,0.9755,0,0.979,0.4311,0.9504,0.2943,2.6548,0.5813,10.7231,0.9042,1,0,1,0,0,2,0,0,1,1,0,2,1,1,0,1,0,1,0,2,7,8351,38.5,4.1,74.8,0.4,0.2,0.3,0,0.4,0,0.4,0,0.4,0.5,0.4,0,0.4
01087,36.7,4.2,12.5,2.3,24.7,3,17.3,2.3,11.1,1.9,20.2,0.2,16.6,0.4,18.4,1.9,10.1,1.9,0.4,0.6,83.9,0.1,5,1.1,19.1,2.4,1.4,0.5,10.8,1.9,13.6,0.7,0.9249,0.9866,0.7346,0.8393,0.6987,4.1841,0.9618,0.5873,0.0566,0.7191,0.9485,0.315,2.6265,0.6185,0.9866,0.9866,0.9866,0.6841,0.7852,0.3198,0.9446,0.964,3.6977,0.9765,11.4949,0.9656,1,1,0,0,0,2,0,0,0,1,0,1,1,1,0,0,0,1,1,2,6,17611,28.6,2.7,78.8,0.8,2.4,0,0.4,0.4,0,0.1,0,0.2,2.2,0.7,0.1,0.1
01089,17.8,0.9,4.2,0.5,21.4,1.1,7.8,0.6,7.8,0.6,15.4,0.1,21.5,0,13.5,0.5,6.9,0.6,1.1,0.2,36.5,0.2,10.2,0.8,3.8,0.5,1.3,0.2,4.1,0.4,2.8,0.1,0.2396,0.3853,0.4874,0.2765,0.447,1.8358,0.2813,0.1613,0.4263,0.2905,0.7337,0.6131,2.2249,0.3369,0.7423,0.7423,0.7423,0.8705,0.1836,0.2765,0.2708,0.6389,2.2403,0.3723,7.0433,0.3509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439318,9.8,0.8,24.3,0.3,5.3,0,2.4,0.2,0.4,0.1,0,0.1,3.8,0.3,0.3,0.1
01091,32.5,5,2.8,1.5,22.1,4,10.9,2.5,9.3,2.4,19.9,0.1,22.7,0.7,22.6,2.3,7.7,2.7,0,0.4,55.5,0,2.1,1.3,28.5,3.2,0.3,0.2,8.6,2.4,1.4,0.1,0.847,0.1457,0.5415,0.5304,0.5727,2.6373,0.5434,0.5558,0.5997,0.9115,0.8231,0,2.8901,0.7741,0.8953,0.8953,0.8953,0.3659,0.9325,0.0315,0.8568,0.2943,2.481,0.4932,8.9037,0.6691,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2,19500,22.6,3.6,50.8,1.2,2.8,0,0.8,1.1,0.2,0.2,0,0.2,0.8,0.7,0,0.2
01093,30.1,3.4,6.5,1.5,21,3.1,19.4,2.3,11,1.7,20.9,0.2,21.1,0.1,25.7,2,3.4,1.5,0.3,0.3,9.2,0.8,1.4,0.7,21.7,2.7,2.7,0.7,5,1.3,2.2,0.1,0.784,0.805,0.4528,0.9049,0.6885,3.6352,0.8565,0.6542,0.3761,0.9698,0.1231,0.2475,2.3707,0.4368,0.2587,0.2587,0.2587,0.2494,0.8438,0.7165,0.4295,0.5393,2.7785,0.6507,9.0431,0.6946,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,27704,24.3,3,3.8,0.5,2.7,0,0.3,0.1,0.1,0.1,0,0.1,2.3,0.9,0,0.1
01095,26.6,1.5,3.8,0.8,20.6,1.7,15.6,1.2,11.1,0.9,17.2,0.1,25.2,0,14.1,0.8,7.6,1.1,3.4,0.5,20.9,0.2,1.9,0.5,13.2,1.3,1.6,0.3,4.8,0.7,1.3,0.2,0.6602,0.3115,0.4168,0.7836,0.6987,2.8708,0.6223,0.293,0.8645,0.3458,0.8142,0.8794,3.1969,0.9087,0.5425,0.5425,0.5425,0.3373,0.6223,0.3933,0.3939,0.252,1.9988,0.2504,8.609,0.6201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96130,12.6,1.1,2.7,0.3,15.1,0,0.6,0.1,0.1,0.1,0.1,0.1,2.1,0.3,0.2,0.1
01097,28.3,1.1,5.9,0.5,28.3,1.2,11.9,0.5,11.3,0.5,16.7,0.1,23.2,0.1,13.8,0.4,7.9,0.6,0.9,0.1,44.2,0.1,10.1,0.7,7.2,0.6,1.9,0.3,6.7,0.5,1.9,0,0.727,0.7251,0.8937,0.5959,0.7121,3.6538,0.8629,0.2517,0.6707,0.3159,0.8422,0.5536,2.6341,0.623,0.8212,0.8212,0.8212,0.8686,0.3672,0.5087,0.6853,0.462,2.8918,0.7095,10.0009,0.8304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423279,16.7,0.8,36,0.2,3,0,2,0.1,0.4,0.1,0,0.1,2.4,0.2,0.3,0.1
01099,34.2,3.7,12.2,3.5,21.6,4.3,16.3,2.4,11,2.2,21,0.3,21.1,0.1,16.4,1.8,5.4,2,0.1,0.4,46.3,0.1,1.4,1,20.5,2.9,1.9,0.9,6.3,2,1.3,0,0.8826,0.9844,0.5002,0.8097,0.6885,3.8654,0.9119,0.6624,0.3761,0.5581,0.4922,0.0856,2.1744,0.2997,0.8473,0.8473,0.8473,0.2494,0.8206,0.5087,0.6386,0.252,2.4693,0.4871,9.3564,0.7416,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19535,38.6,3.5,42.3,1,0.2,0.2,0.2,0.2,1.3,0.4,0.1,0.1,2.2,1,0,0.2
01101,30,1.4,6.8,0.9,30.4,1.6,12,0.8,10.6,0.7,15.6,0.1,23.6,0,16.4,0.7,12,1.1,1.4,0.2,68.4,0.1,9.1,0.8,3.8,0.4,2.4,0.4,6.9,0.7,3.5,0,0.7792,0.832,0.9462,0.6017,0.6627,3.8218,0.9036,0.1718,0.7245,0.5581,0.9774,0.6834,3.1152,0.8762,0.9542,0.9542,0.9542,0.8457,0.1836,0.6624,0.7073,0.7178,3.1168,0.8069,11.008,0.929,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,3,268803,13.1,1,58.9,0.3,3.8,0,3.3,0.1,0.1,0.1,0,0.1,2.2,0.4,0.1,0.1
01103,23.4,1.6,4.2,0.7,19.1,1.6,14.8,1.1,11,0.8,17.9,0.1,22.9,0,16.7,0.9,5.8,0.9,2.5,0.7,25.7,0.2,5.1,0.8,10.3,1.1,2.5,0.6,5.1,0.8,1.7,0.1,0.517,0.3853,0.287,0.7512,0.6885,2.629,0.5396,0.3522,0.6312,0.588,0.5711,0.8244,2.9669,0.8142,0.6179,0.6179,0.6179,0.6914,0.5107,0.685,0.4454,0.4003,2.7328,0.6258,8.9466,0.6787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119738,18.4,1.7,12.9,0.3,8.8,0,0.5,0.1,0.2,0.1,0,0.1,3,0.4,0.3,0.2
01105,49.2,6.6,15.7,6.4,26.4,7.6,20.4,5.2,6.6,2.4,20.5,0,21.1,0,25.2,3.6,12,5.5,0,0.9,71.6,0.2,0.5,0.8,29.4,4.8,0.4,0.7,10.4,4.6,10.9,0.6,0.992,0.9968,0.8266,0.9265,0.3303,4.0722,0.9456,0.6144,0.3761,0.9656,0.9774,0,2.9335,0.7976,0.9653,0.9653,0.9653,0.0923,0.9392,0.0404,0.9332,0.9459,2.951,0.7324,10.922,0.9214,1,1,0,1,0,3,0,0,1,1,0,2,1,1,0,1,0,1,1,3,9,6573,34,7.4,70.1,1.2,1,1.1,0,0.4,0,0.1,0,0.4,0.6,0.5,0,0.4
01107,33.6,3.6,5.3,1.6,22.1,3.2,15.1,2,8.5,1.7,19.4,0.2,19.3,0.3,24.1,2.3,8.1,2.1,1.8,0.7,46.4,0.1,2.3,1.2,24.3,3,1,0.5,7.8,1.9,8.9,0.5,0.8696,0.616,0.5415,0.7639,0.5065,3.2975,0.7646,0.5049,0.1989,0.9481,0.8597,0.7534,3.265,0.9268,0.8482,0.8482,0.8482,0.4038,0.8855,0.1724,0.805,0.9224,3.1891,0.8387,10.5998,0.8918,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2,14501,24.8,3.1,39.2,0.7,5.2,0,0.1,0.1,0.2,0.2,0,0.2,1.7,0.6,0.1,0.1
01109,34,3,4.9,1.8,30.5,4,12.1,1.7,8.9,1.4,15.3,0.2,18.9,0.2,15.1,1.3,7.7,1.6,0.8,0.5,44.7,0.4,5.4,1.7,24.4,2.2,0.9,0.3,6.7,1.7,7.2,0.2,0.8785,0.5393,0.9475,0.6071,0.5415,3.5139,0.8218,0.1575,0.1683,0.4391,0.8231,0.518,2.106,0.2634,0.8279,0.8279,0.8279,0.7095,0.8871,0.1479,0.6853,0.8877,3.3175,0.8906,9.7653,0.8002,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34751,23.9,2.8,37.2,0.6,2.4,0,2,0.2,0.3,0.1,0,0.1,2.7,0.9,0,0.1
01111,27.2,3.1,3.2,1.1,18.7,2.7,18,2.4,8.4,1.8,20.9,0.1,20.9,0.1,19,1.9,7.5,1.8,0.2,0.5,25.4,0.5,0.9,0.6,27.1,3.3,1.2,0.5,5.3,2,2.6,0.1,0.6863,0.2017,0.2555,0.8638,0.4995,2.5068,0.4998,0.6542,0.3548,0.7572,0.805,0.1661,2.7373,0.6857,0.6128,0.6128,0.6128,0.1594,0.9214,0.2393,0.4868,0.6064,2.4133,0.4598,8.2702,0.559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,17602,19.8,2.9,19,0.6,3,0,0.3,0.2,0.1,0.1,0,0.2,2.6,0.8,0.4,0.4
01113,32,3.2,6.5,1.7,33.1,3.5,14.8,1.7,11.7,1.5,14.9,0.3,24.1,0.1,21,1.4,10,1.8,0.6,0.5,55.9,0.5,4.8,1.1,13.2,2.1,1,0.5,8.8,1.7,1,0,0.8352,0.805,0.979,0.7512,0.734,4.1044,0.9504,0.1384,0.7852,0.8571,0.9459,0.4349,3.1615,0.8925,0.8976,0.8976,0.8976,0.6694,0.6223,0.1724,0.8705,0.1403,2.4749,0.4897,10.6384,0.8963,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,47361,25,2.4,44.5,0.8,5.9,0,0.8,0.2,0.1,0.1,0.1,0.1,3.6,0.9,1,0.5
01115,16.5,2,4.3,0.8,17.9,2,12.7,1.4,8.2,1.1,17.4,0.1,22.3,0.1,16.3,1.4,5.4,1.1,0.1,0.2,15.4,0.2,1.1,0.4,21.6,1.7,1.7,0.6,3.3,0.8,2.2,0.1,0.1861,0.4038,0.1973,0.6414,0.4827,1.9113,0.3048,0.3096,0.5444,0.5479,0.4922,0.0856,1.9797,0.1893,0.4378,0.4378,0.4378,0.1969,0.8409,0.4311,0.1537,0.5393,2.1619,0.3287,6.4907,0.2587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68684,10.4,1.4,9.6,0.4,2.5,0,0.4,0.2,0.3,0.1,0.1,0.1,2.1,0.6,0.3,0.3
01117,11.6,0.9,3.1,0.4,18.9,1.1,6.2,0.5,6.4,0.6,16.2,0,22.8,0,12,0.6,5,0.5,1.3,0.2,24.1,0.3,7.1,0.8,7.8,0.5,1,0.2,2.6,0.4,1.6,0,0.0445,0.1864,0.2689,0.1355,0.3073,0.9426,0.0735,0.21,0.616,0.1705,0.4082,0.6612,2.0659,0.2453,0.5927,0.5927,0.5927,0.7887,0.3983,0.1724,0.0811,0.3675,1.808,0.1842,5.4092,0.1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201299,7.1,0.7,13,0.2,5.9,0,2,0.1,0.1,0.1,0,0.1,2.6,0.3,0.5,0.2
01119,44.1,4.8,8.2,3.9,26.9,5,11.2,3.7,9.7,2.4,18.6,0,18.9,0,20.3,3.4,10.9,2.7,0.5,0.8,74.8,0.5,2.1,1.3,31.9,4.1,1.3,0.8,7.7,3.1,11,0.7,0.979,0.9179,0.8444,0.5501,0.5994,3.8908,0.9185,0.4273,0.1683,0.8272,0.9653,0.377,2.7651,0.6997,0.9736,0.9736,0.9736,0.3659,0.9602,0.2765,0.7948,0.9465,3.3439,0.9004,10.9734,0.9255,1,1,0,0,0,2,0,0,0,1,0,1,1,1,0,1,0,0,1,2,6,10874,30.1,4.7,72.3,1,0.7,0.6,0.3,0.4,0.1,0.1,0,0.3,1.5,0.9,0,0.3
01121,29.7,2,8.4,1.2,23.4,2,16.8,1.3,9.4,1.2,18.6,0.1,20.7,0.1,21.5,1.3,9.2,1.2,0.6,0.2,37.7,0.2,1.9,0.6,25.6,1.8,1.7,0.4,7.7,1.3,4.6,0.1,0.7703,0.9243,0.6516,0.825,0.58,3.7512,0.889,0.4273,0.3331,0.8788,0.9192,0.4349,2.9933,0.8291,0.7579,0.7579,0.7579,0.3373,0.901,0.4311,0.7948,0.7976,3.2618,0.8689,10.7642,0.908,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,3,77634,16,1.5,31.8,0.5,2.5,0,0.4,0.1,0.2,0.1,0,0.1,2.8,0.5,0,0.1
01123,27.4,2.5,10.4,2.4,19.9,2.5,18.1,2,9.5,1.5,22.3,0.1,20.4,0.2,20.8,1.5,8.8,2,1,0.4,31.4,0.2,3.9,1.1,16.7,2,1.4,0.7,6.9,1.7,1.9,0.1,0.6946,0.9695,0.3532,0.8686,0.5861,3.472,0.8139,0.7525,0.2994,0.847,0.9042,0.5861,3.3892,0.9526,0.6847,0.6847,0.6847,0.5921,0.7238,0.3198,0.7073,0.462,2.805,0.6637,10.3509,0.8692,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,38545,20.1,2.7,26.5,0.5,2.4,0,0.5,0.2,0.1,0.1,0,0.1,1.8,0.6,0.1,0.2
01125,25.9,1.2,5.5,0.9,27.3,1.5,9.4,0.7,6.7,0.6,13.6,0.1,20.4,0,12.5,0.6,7.5,0.8,0.7,0.2,39.5,0.1,16.9,1,8.9,0.7,1.7,0.4,5.7,0.7,5.7,0.1,0.6325,0.6583,0.8587,0.4085,0.3398,2.8978,0.6319,0.0811,0.2994,0.2097,0.805,0.4776,1.8728,0.1371,0.776,0.776,0.776,0.9558,0.4528,0.4311,0.5562,0.8422,3.2381,0.8584,8.7847,0.651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,251651,13.7,1.1,32,0.3,4,0,1.6,0.1,0.1,0.1,0,0.1,1.8,0.4,0.1,0.1
01127,28,2.5,5.7,1.2,18.1,1.9,17.3,1.4,12.1,1.3,19.6,0.1,22.2,0.1,24.3,1.4,6.1,1.2,0.5,0.3,12.4,0.5,0.8,0.3,28.6,2,1.4,0.5,4.7,1,1.6,0.1,0.7162,0.6939,0.209,0.8393,0.7537,3.2121,0.741,0.5231,0.531,0.9532,0.6258,0.377,3.0101,0.8352,0.3649,0.3649,0.3649,0.1406,0.9329,0.3198,0.3751,0.3675,2.1359,0.3166,8.723,0.6398,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2,60342,19.6,1.8,6,0.4,2.9,0,0.2,0.1,0.2,0.1,0,0.1,2.8,0.5,0.4,0.4
01129,30.2,4.2,6.3,3.3,15,3.4,11.7,2.6,9.2,2.2,19.8,0.4,20.6,0.7,15.6,2,5.2,2.1,0,0.5,34.7,0.2,0,0.3,27,3.7,1.3,0.6,4.1,1.9,0.9,0.1,0.79,0.7795,0.069,0.5835,0.566,2.788,0.5962,0.5453,0.3213,0.49,0.4486,0,1.8052,0.1158,0.72,0.72,0.72,0,0.9208,0.2765,0.2708,0.1091,1.5772,0.1145,6.8904,0.3217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,11444,28.3,4.5,23.4,0.8,1.7,0,0.4,0.4,6.8,1.2,0,0.2,2.3,1.3,0.1,0.2
01131,44.2,4.9,10.7,4.2,24.1,4.9,22.3,3.7,9.4,1.9,20.8,0,23,0,21.2,2.6,11.2,3.7,0.5,100,72.6,0.2,0.1,0.4,37.7,3.7,2.7,1.1,13.6,3.3,2,0.4,0.9793,0.9726,0.6968,0.9526,0.58,4.1813,0.9609,0.6459,0.6452,0.8661,0.9682,0.377,3.5024,0.9691,0.9685,0.9685,0.9685,0.0309,0.9857,0.7165,0.979,0.4916,3.2037,0.8479,11.8559,0.9819,1,1,0,1,0,3,0,0,0,1,0,1,1,1,0,1,0,1,0,2,7,10405,27,4.6,70.2,2.5,0.2,0.4,0,0.1,0.1,0.1,0,0.4,2.1,2.5,0,0.4
01133,29.4,3.1,4.4,1.6,18.6,3,20,2.5,11.3,2.2,21.7,0.2,20.2,0.1,22.5,2.3,5.7,1.7,0.9,0.6,7.7,1,1.1,0.7,30.3,3.1,1.3,0.5,5.3,1.8,1.7,0.1,0.7611,0.4267,0.2479,0.9198,0.7121,3.0676,0.6946,0.7136,0.2781,0.9096,0.5552,0.5536,3.0101,0.8352,0.1928,0.1928,0.1928,0.1969,0.9475,0.2765,0.4868,0.4003,2.308,0.4079,8.5785,0.6125,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,3,22568,22.8,2.8,1.1,0.5,3.2,0,0.4,0.2,0.2,0.2,0,0.2,2.7,1.1,0,0.2
02013,23.7,5,4.4,2.4,15.7,2.7,19,4.9,39.7,3.9,11.6,2.6,12.2,1.6,10.4,2.1,6.7,1.9,14.5,6.8,84.3,4.5,3.6,1.7,6.9,2.3,5.1,2.2,25,4.8,36.3,3.4,0.5336,0.4267,0.0881,0.896,0.999,2.9434,0.651,0.0277,0.0067,0.0719,0.7127,0.9927,1.8117,0.1184,0.987,0.987,0.987,0.5641,0.3528,0.93,0.993,0.999,3.8389,0.9898,9.581,0.7754,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,3,6,2969,42.3,5.1,5,3.9,11.9,3.7,19.8,5.8,36.6,3.3,0.3,0.3,10.1,2.1,0.4,0.6
02016,15.4,3.3,3,1.6,12.6,4.8,10.5,2.7,17.2,3,6.3,1.5,17,2,7.5,2.1,3.7,2,10,3,76.6,0.3,19,3.9,2,0.9,10.2,1.9,9.9,2.8,29.1,2,0.1381,0.1718,0.0261,0.5002,0.9182,1.7544,0.2555,0.001,0.0681,0.0086,0.1607,0.9777,1.2161,0.0159,0.9787,0.9787,0.9787,0.9691,0.0853,0.9873,0.9163,0.9955,3.9535,0.9955,7.9027,0.5033,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,4,7,4565,22.3,6,3.9,3.3,15.4,0,40.5,3.7,8.2,1.2,3.5,0.5,5.2,2,0,0.5
02020,15.8,1.2,5.2,0.5,24.6,1.3,5.8,0.5,10.5,0.7,12,0.1,23.9,0,11.2,0.5,6,0.7,2.1,100,44.8,0.3,11.8,0.8,3.9,0.5,4.5,0.5,5.7,0.5,2.6,0.1,0.1556,0.5921,0.7289,0.1037,0.6538,2.2341,0.4044,0.034,0.7639,0.1114,0.6102,0.7865,2.306,0.3901,0.8291,0.8291,0.8291,0.901,0.1912,0.903,0.5562,0.6064,3.1578,0.8241,8.527,0.6052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,304060,6.3,0.7,5.1,0.3,9.7,0,9.6,0.3,7,0.4,2.9,0.1,9.8,0.6,0.7,0.3
02050,39.5,2.3,16.2,1.6,17.2,3.1,17.3,1.5,14,1.7,7.7,0.3,34.8,0.1,11.5,0.9,8.2,1.9,1.3,0.6,91.2,0.1,4.8,1.5,3.8,1.1,33.7,2.2,61.9,2.9,6.1,0.5,0.9532,0.9971,0.1584,0.8393,0.8371,3.7851,0.8963,0.0029,0.9959,0.1311,0.8686,0.6612,2.6597,0.6392,0.9949,0.9949,0.9949,0.6694,0.1836,0.9997,0.999,0.8552,3.7069,0.9777,11.1466,0.9424,1,1,0,0,0,2,0,1,0,0,0,1,1,1,0,0,1,1,0,2,6,18021,22.7,2.4,1.2,0.1,2.2,0,1.4,0.1,82.4,1.1,0.2,0.3,3.9,1.1,0,0.1
02060,10.5,10.1,2.7,2.4,7.4,3,5,4.5,19.1,6.1,12.6,4.2,19.1,3.8,14.9,4.4,2.2,2.1,0,5.1,55.6,11.7,2.3,0.8,6.5,1.7,4.6,1.5,10.2,3.9,15,1.1,0.027,0.1365,0.0035,0.0633,0.9497,1.18,0.1171,0.0461,0.1861,0.4187,0.0407,0,0.6916,0.0019,0.896,0.896,0.896,0.4038,0.3363,0.91,0.9252,0.972,3.5473,0.9516,6.3149,0.2332,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3,4,1693,22.2,7.7,0.4,0.5,8.7,4.8,5.6,4.9,30.1,4.9,2,1.9,7.6,3.3,1.3,3.1
02063,10.6,3.5,8.8,3,20.1,6.3,5.5,2,14.7,3.3,13.2,1.3,21.7,1.3,15.9,3,5.4,3,1.7,1.1,29.5,2.2,10.1,2,15.6,3.5,5.6,2.3,5.7,2.3,3.6,0.3,0.0302,0.9386,0.3735,0.0853,0.8587,2.2863,0.4292,0.0662,0.4534,0.5142,0.4922,0.7369,2.2629,0.3627,0.658,0.658,0.658,0.8686,0.6892,0.9437,0.5562,0.7254,3.7831,0.9844,8.9903,0.6876,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,4546,11.1,4.5,1.6,1.4,5.9,0.9,6.8,1.4,5.3,1.4,1.3,0.1,6.8,2.1,1.7,1.2
02066,21.4,6,6.5,3.2,13.3,4.5,7.6,2.7,19.6,5.9,17.2,3.3,26.5,3.4,19,3.7,6.1,3.1,0,1.6,47.6,4.3,1.1,0.7,8.2,2.3,2.4,0.9,7,3.1,0.9,0.1,0.4149,0.805,0.0356,0.2593,0.9555,2.4703,0.4881,0.293,0.9278,0.7572,0.6258,0,2.6038,0.6017,0.8571,0.8571,0.8571,0.1969,0.4162,0.6624,0.7203,0.1091,2.1049,0.3019,8.0361,0.5247,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1311,22.5,6.6,0,0.2,6.5,2.4,0.5,0.7,33.9,4.4,0,1,6.7,3,0,1
